,0,1,2,3,4,5,6,7,8,9,10,11
2552,1044,Hey!,Rachel,1,1,97,18,3,20,"0:05:19,068","0:05:20,960",97_18_dev
2553,488,Tickets please!  That’s courtside baby!,Chandler,4,1,46,12,4,19,"00:13:32,561","00:13:39,317",46_12_train
2554,400,"Who, Josh?",Phoebe,1,2,41,3,4,14,"0:17:40,267","0:17:41,359",41_3_test
2555,9858,"Oh yeah! Okay, let’s play again.  What do you got?",Chandler,0,0,982,5,6,6,"0:11:46,837","0:11:48,845",982_5_train
2556,1271,Yeah?,Ross,4,1,130,5,4,21,"0:02:46,255","0:02:46,751",130_5_test
2557,321,What?,Ross,0,0,30,13,6,21,"0:05:01,779","0:05:03,485",30_13_train
2558,1505,"I mean, I don’t feel like I even have a girlfriend anymore.",Ross,6,2,155,0,3,15,"00:11:51,961","00:11:54,587",155_0_test
2559,565,"Okay, but wouldn’t it be easier if you had to tell me something that you could tell me.",Monica,0,0,52,4,3,21,"00:13:02,490","00:13:13,917",52_4_train
2560,2285,"So Mon, when are we gonna meet this new secret waiter man?",Rachel,0,0,232,2,5,4,"00:06:02,653","00:06:06,907",232_2_test
2561,1414,"Okay, well I do know you.",Monica,0,0,146,6,3,14,"0:11:55,131","0:11:56,633",146_6_train
2562,576,"Ohh… Oh, that’s okay I hate when people come back to complement the chef.",Monica,0,0,53,3,6,24,"00:20:49,915","00:20:53,459",53_3_train
2563,6791,What?,Rachel,0,0,670,14,1,21,"00:17:25,419","00:17:26,919",670_14_train
2564,9035,All right.,Monica,0,0,904,0,4,15,"0:21:19,653","0:21:20,585",904_0_train
2565,1,also I was the point person on my company’s transition from the KL-5 to GR-6 system.,Chandler,0,0,0,0,8,21,"00:16:16,059","00:16:21,731",0_0_train
2566,9315,Hey!,Rachel,4,1,932,2,9,20,"0:22:11,943","0:22:12,585",932_2_train
2567,9894,Joey! Come here! Come here!,Rachel,0,0,986,8,5,14,"0:03:26,717","0:03:28,303",986_8_train
2568,4534,Okay.  My word! Those are snug.,Chandler,1,2,462,8,3,5,"00:00:39,164","00:00:42,041",462_8_train
2569,3919,...pig...pig man!,Rachel,5,2,399,0,1,19,"00:15:46,403","00:15:48,738",399_0_train
2570,7807,"Y’know so umm, he’s closed the drapes there so he can have a nice, pleasant conversation with your little sister.",Chandler,0,0,788,3,6,13,"00:21:03,804","00:21:13,771",788_3_train
2571,6504,"Ohh, Lilies. Joey, they’re my favorite. Thank you.",Rachel,4,1,649,2,8,12,"00:04:32,188","00:04:36,900",649_2_train
2572,1173,"No! No-no! He is totally incompetent. I called the chef who recommended him to me. He said, ""Ha-ha! Gotcha!""",Monica,5,2,123,2,8,5,"00:08:32,094","00:08:39,017",123_2_test
2573,7465,Maybe you can tell me.,Joey,0,0,745,6,3,4,"00:02:11,047","00:02:13,924",745_6_train
2574,4207,I haven’t seen it yet!,Rachel,0,0,430,6,6,2,"00:02:12,132","00:02:13,966",430_6_train
2575,2433,"Umm, how’s it going with you guys?",Chandler,0,0,244,18,3,6,"0:03:33,796","0:03:34,923",244_18_test
2576,1031,"Anyway, I figured after work I'd go pick up a bottle of wine, go over there and, uh, try to woo her.",Ross,4,1,110,7,1,19,"00:05:39,672","00:05:47,554",110_7_test
2577,3639,Oh that’s five Ross. Five women have had five babies! And I have had no babies! Why doesn’t she want to come out?,Rachel,3,2,362,0,8,24,"00:04:22,542","00:04:32,969",362_0_train
2578,4662,I clunked your heads together!,Monica,0,0,475,16,9,23,"00:32:04,547","00:32:07,841",475_16_train
2579,6677,Oh!,Rachel,1,1,660,15,6,23,"00:07:12,473","00:07:14,182",660_15_train
2580,549,"Hey, how you doin’?",Joey,0,0,50,16,6,21,"00:14:44,550","00:14:47,010",50_16_train
2581,5734,"That would be the basic ‘I have a fishhook in my eyebrow and I like it’  Okay, let’s say I’ve just gotten bad news, well all I do there is try and divide 232 by 13.",Joey,0,0,577,3,3,7,"00:12:45,264","00:13:02,363",577_3_train
2582,1558,I did not cry my eyes out!!,Joey,6,2,160,9,6,2,"0:14:44,925","0:14:48,227",160_9_test
2583,7430,"Okay, grab…grab some empty boxes.",Ross,0,0,740,11,7,13,"00:12:41,302","00:12:46,014",740_11_train
2584,4752,We found your fire alarm in the trash chute.,The Fireman,6,2,482,2,7,12,"0:18:20,850","0:18:22,910",482_2_train
2585,4193,"Hi, Joey. Well well, look what you brought. Very nice.",Lorraine,4,1,429,4,1,14,"00:03:33,713","00:03:41,511",429_4_train
2586,1280,More tea?,Emily,0,0,130,14,4,21,"0:03:14,986","0:03:15,618",130_14_test
2587,9010,What?,Chandler,1,2,901,15,3,8,"00:07:52,930","00:07:54,306",901_15_train
2588,8520,"Oh wow, what a beautiful name!  What is it again?",Joey,4,1,851,5,7,17,"00:05:42,550","00:05:48,347",851_5_train
2589,9039,I officially give up.,Monica,5,2,904,4,4,15,"0:21:31,373","0:21:32,395",904_4_train
2590,8630,What?,Monica,1,1,861,4,1,8,"00:04:18,299","00:04:19,424",861_4_train
2591,10290,"Where do you think,  Zelda?",Joey,0,0,1022,7,7,2,"00:07:48,050","00:07:49,718",1022_7_train
2592,5630,Bye!,All,0,0,568,3,5,14,"0:09:16,389","0:09:17,155",568_3_train
2593,6922,I think our lover’s spat will start a little early this month.,Monica,6,2,679,15,6,21,"00:01:08,109","00:01:10,986",679_15_train
2594,2515,Look at this!,Chandler,4,1,250,1,1,15,"00:15:06,113","00:15:07,780",250_1_train
2595,43,You had no right to tell me you ever had feelings for me.,Ross,6,2,5,0,2,7,"00:18:28,565","00:18:31,234",5_0_dev
2596,8675,"But-but, if you don’t love this, we’ll do it in any other place at any other time.",Ross,0,0,866,5,4,23,"00:19:54,985","00:19:56,027",866_5_train
2597,6182,New people.,Rachel,0,0,621,1,8,23,"0:08:48,784","0:08:49,118",621_1_train
2598,5262,I think that a person should know where they come from.,Phoebe Sr,0,0,530,19,3,25,"00:20:00,991","00:20:03,951",530_19_train
2599,1226,It’s so secluded up here.,Rachel,0,0,126,0,6,22,"00:10:03,894","00:10:05,645",126_0_test
2600,942,"Well, Phoebe I thought I’d——Yeah, what the hell.",Chandler,0,0,88,5,8,14,"00:01:26,360","00:01:30,160",88_5_dev
2601,1516,"Oh, my ex-wife didn’t work, unless you call turning into her mother work. Fine. Tomorrow night then.",Doug,0,0,156,2,8,11,"00:10:41,432","00:10:51,524",156_2_test
2602,182,And I’m appalled for you by the way.,Monica,6,2,17,10,3,7,"00:02:56,050","00:02:58,886",17_10_test
2603,2606,Well...,Pete,0,0,262,4,3,21,"0:02:53,798","0:02:55,220",262_4_test
2604,3512,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",Chandler,0,0,350,4,3,6,"00:19:16,780","00:19:22,243",350_4_train
2605,5835,"Okay, I know. Hold on.  Hey Ross?",Phoebe,0,0,590,12,7,5,"00:08:55,117","00:08:59,162",590_12_train
2606,349,"I mean, y’know, I’m just waiting for the perfect guy.",Monica,0,0,34,8,6,15,"00:18:28,899","00:18:30,983",34_8_test
2607,9366,Anybody lose this?,Monica,0,0,935,11,5,23,"00:17:01,645","00:17:04,063",935_11_train
2608,5898,"What?! No, you can’t, you can’t leave me here with them! We’re baby-sitting!",Phoebe,6,2,596,8,6,5,"00:14:08,973","00:14:12,642",596_8_train
2609,7587,Did you just flick me?,Monica,6,2,761,0,2,13,"00:10:28,044","00:10:29,711",761_0_train
2610,4866,"Yeah, well, you’re wrong! Okay, you’re wrong.",Chandler,6,2,497,1,3,8,"00:08:04,317","00:08:06,234",497_1_train
2611,8103,"I-I am so sorry, I’ll go.",Janice,3,2,816,2,7,7,"00:20:52,084","00:20:57,421",816_2_train
2612,988,"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",Joey,6,2,106,0,3,17,"00:14:32,663","00:14:36,541",106_0_test
2613,255,"What should I wear, now I’m all nervous.",Ross,2,2,24,8,3,14,"00:11:15,549","00:11:19,969",24_8_train
2614,1004,Cantaloupe juice.,Susan,4,1,94,5,2,2,"00:13:31,560","00:13:33,686",94_5_dev
2615,2131,"You just ahh, you just need more practice.",Joey,0,0,214,2,4,4,"00:14:36,458","00:14:37,959",214_2_test
2616,2498,"I mean, no, you’re right.",Ross,3,2,252,11,4,1,"0:12:15,656","0:12:17,871",252_11_test
2617,5462,"Oh that’s too bad. I’ve kinda been saving up.  Uh, are you sure there’s no studies I can participate in?",Joey,3,2,549,2,6,17,"00:07:13,641","00:07:23,191",549_2_train
2618,3646,What?,Rachel,1,2,362,7,8,24,"00:05:07,044","00:05:08,838",362_7_train
2619,216,What are you gonna do?,Phoebe,0,0,18,9,6,22,"0:16:37,830","0:16:38,831",18_9_dev
2620,6114,Well then let's just quit! We'll just quit! Let's all quit!,Rachel,4,1,614,8,5,18,"00:15:00,691","00:15:03,359",614_8_train
2621,5194,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,Monica,0,0,525,8,1,4,"00:17:01,979","00:17:08,735",525_8_train
2622,2455,"Why would you ruin it, who was that hurtin'?",Joey,5,2,241,13,9,22,"0:02:03,749","0:02:05,578",241_13_train
2623,6595,Shut the book!,Elizabeth,4,1,655,14,6,18,"00:21:12,479","00:21:14,355",655_14_train
2624,3084,So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,Supervisor,0,0,308,0,7,13,"00:04:13,544","00:04:19,341",308_0_train
2625,3850,"You know that’s nice, y'know we could put it back there after the surgeons remove it from your colon!",Monica,6,2,388,16,3,5,"00:06:56,165","00:07:01,378",388_16_train
2626,4794,"Ooh, it’s probably a residual check, hey can you open it for me, I’m kinda….",Joey,0,0,486,3,6,4,"00:06:18,461","00:06:22,422",486_3_train
2627,2605,Wow! You’re a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you’re trip?,Monica,1,1,262,3,3,21,"00:02:47,667","00:02:53,630",262_3_test
2628,5708,But it is a big deal!! I have to tell someone!,Joey,1,2,574,13,5,5,"00:20:41,865","00:20:45,576",574_13_train
2629,1510,"All right that's, that's it!! Get off her!",Ross,6,2,154,2,3,12,"0:14:14,186","0:14:16,248",154_2_train
2630,419,"Okay, so you were trying to play bad this whole time.",Monica,1,1,42,7,4,7,"00:21:56,606","00:21:58,858",42_7_test
2631,1537,There you go sweetie...     This isn't over.,Joey,0,0,157,7,9,17,"00:06:25,456","00:06:31,504",157_7_test
2632,1718,Oh..please!I-I welcome criticism.,Monica,0,0,174,5,9,19,"00:06:10,871","00:06:15,501",174_5_train
2633,6782,"Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?",Rachel,0,0,670,5,1,21,"00:16:25,109","00:16:31,531",670_5_train
2634,48,Hi!,Ross,4,1,4,1,3,11,"0:20:24,891","0:20:25,028",4_1_train
2635,2548,"I mean, San Diego's all well and good, but if you give him to me, I'll start him off against a blind rabbit and give you twenty percent of the gains.",Dr. Baldhara,0,0,252,19,1,21,"00:15:23,047","00:15:28,551",252_19_train
2636,284,It’s kind of embarrassing.,Phoebe,0,0,28,6,8,23,"0:12:52,302","0:12:53,656",28_6_test
2637,26,Yeah!!,Ross,4,1,3,1,5,20,"0:01:02,271","0:01:03,961",3_1_dev
2638,6816,"Well, I wanted to be thorough.",Ross,0,0,672,4,4,1,"0:07:25,457","0:07:27,500",672_4_train
2639,2639,"Uh-huh, well! But umm, still I’m-I’m mad at you.",Phoebe,6,2,261,4,4,1,"00:19:14,486","00:19:19,866",261_4_train
2640,148,You don’t think this is too fast.,Mona,0,0,14,5,8,11,"00:14:16,897","00:14:20,316",14_5_train
2641,7703,Men are here.,Chandler,0,0,773,2,1,24,"00:02:36,447","00:02:38,365",773_2_train
2642,9421,Really?! Even Ross?,Rachel,1,2,939,13,9,1,"00:06:35,186","00:06:37,646",939_13_train
2643,3569,Hey.,Chandler,0,0,356,5,3,3,"0:01:28,046","0:01:28,186",356_5_train
2644,3256,"Oh, and then Monica joked that she wouldn’t go out with a guy like Chandler...",Joey,0,0,324,2,4,1,"00:00:11,720","00:00:14,430",324_2_train
2645,128,"And Mon, you wanna live with Chandler, don’t ya?",Ross,0,0,12,17,6,3,"00:13:56,710","00:13:59,045",12_17_test
2646,7880,Now just tell Emily that I love her and that I can’t imagine spending my life with anyone else.,Ross,6,2,794,6,5,1,"00:14:15,855","00:14:18,815",794_6_train
2647,6998,"Good runnin’ into you at the bank today, so ah, here’s my number, 555-9323. Give me a call. Later.",Chip,0,0,689,4,4,2,"00:01:42,519","00:01:48,023",689_4_train
2648,7907,"Chandler, I…",Ms. McKenna,4,1,796,13,9,2,"0:14:11,183","0:14:12,155",796_13_train
2649,9088,"Joey come—I can’t believe—I bring you here to see the Bapstein-King comet, one of nature’s most spectacular phenomenon, and all you care about are bugs stuck in tar and-and some woman!",Ross,6,2,908,7,7,12,"00:02:41,077","00:02:52,379",908_7_train
2650,179,I’m gonna work on that.,Whitney,0,0,16,5,7,5,"00:20:08,749","00:20:09,957",16_5_dev
2651,1370,"Rachel! Well, you-you’re not at home, you’re-you’re-you’re right here.",Ross,1,1,139,7,6,13,"00:19:03,016","00:19:11,440",139_7_test
2652,1428,"Well, you may wanna rethink the dirty underwear.",Chandler,5,2,147,7,1,5,"00:07:37,790","00:07:41,126",147_7_train
2653,10013,"What? I-I bought groceries, I was gonna make you dinner!",Monica,4,1,997,2,6,22,"00:12:53,439","00:12:55,857",997_2_train
2654,9790,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",Phoebe,4,1,973,16,3,1,"00:13:38,067","00:13:40,610",973_16_train
2655,9821,I'm not jealous.,Rachel,6,2,977,6,3,12,"0:21:18,777","0:21:21,089",977_6_train
2656,5492,Right.,Ross,0,0,553,5,6,10,"00:08:42,021","00:08:43,146",553_5_train
2657,8916,"Oh, I cannot wait to read the front page of the Post tomorrow!",Monica,4,1,892,14,8,21,"00:04:33,983","00:04:37,194",892_14_train
2658,2576,"The joke is not funny, and it’s offensive to women, and doctors, and monkeys!",Monica,5,2,259,10,6,12,"00:17:09,653","00:17:14,615",259_10_test
2659,579,"Y’know, I don’t have an appointment, but I sure could use a physical.  Are you sure you’re okay?",Monica,0,0,58,15,6,16,"00:15:19,543","00:15:31,137",58_15_test
2660,1305,"No! Sorry, I just thought you were somebody else. Hi!",Rachel,1,1,132,0,3,15,"00:16:06,924","00:16:10,677",132_0_train
2661,898,"Oh, you got the whole night, huh?",Monica,1,1,96,12,1,6,"00:12:49,894","00:12:51,644",96_12_test
2662,1389,"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!",Chandler,1,2,145,0,1,20,"00:05:09,309","00:05:21,320",145_0_train
2663,10452,No!,Joey,6,2,1036,15,5,22,"00:19:52,441","00:19:54,192",1036_15_train
2664,8238,Hello! Organic substances recently discovered in the depths of the rain forest!,Monica,4,1,827,14,3,16,"00:05:30,455","00:05:33,874",827_14_train
2665,5676,"No-no, I’m…I’m sure no one was looking. Just want some privacy.",Ross,0,0,572,13,8,23,"00:09:49,785","00:09:53,831",572_13_train
2666,5195,"Hi! Hi, I’m Ross, you don’t know me, but I’m a big, big fan of yours. I mean,",Ross,4,1,526,0,3,5,"00:19:49,396","00:19:56,944",526_0_train
2667,8241,"Oh, 'scuse me. I was kinda using that machine.",Rachel,4,1,828,1,1,5,"00:10:45,269","00:10:48,647",828_1_train
2668,5307,"Uh actually, I’d like to speak with both of you.",Mr. Zelner,0,0,533,8,7,9,"00:16:47,923","00:16:50,591",533_8_train
2669,1049,Yeah? The work problem?,Monica,0,0,108,3,8,17,"00:11:52,044","00:11:54,379",108_3_train
2670,285,Let’s just say there was a typographical error with a sex manual.,Phoebe,4,1,28,7,8,23,"00:12:53,761","00:12:57,848",28_7_test
2671,204,"Oh, unbelievable! We had the best time!",Joey,4,1,20,1,7,7,"00:10:59,408","00:11:01,368",20_1_train
2672,7701,"OK, we got the cole slaw, we got the buns...",Monica,0,0,773,0,1,24,"00:02:27,605","00:02:30,232",773_0_train
2673,9075,Who are you talking too?,The Smoking Woman,1,2,907,8,5,16,"00:07:01,170","00:07:04,089",907_8_train
2674,2103,He went out with my wife!,The Dry Cleaner,6,2,211,2,6,22,"0:17:13,074","0:17:13,956",211_2_test
2675,972,Not even if you just pretend that it's milk?,Phoebe,0,0,91,9,2,2,"00:09:37,493","00:09:39,703",91_9_dev
2676,6983,Okay. Sorry.,Monica,0,0,686,10,7,23,"0:13:00,125","0:13:00,537",686_10_train
2677,4205,What was that?!,Rachel,1,2,430,4,6,2,"00:02:05,583","00:02:07,126",430_4_train
2678,5520,"Oh, this is just terrible.",Rachel,5,2,554,12,6,13,"00:20:40,197","00:20:41,948",554_12_train
2679,4827,...love you.,Monica,4,1,492,0,1,22,"00:19:23,036","00:19:24,245",492_0_train
2680,65,Everybody!!,Sergei,1,1,5,3,3,15,"00:22:25,844","00:22:28,679",5_3_train
2681,6585,For what it’s worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,Elizabeth,4,1,655,4,6,18,"00:20:22,930","00:20:32,480",655_4_train
2682,3178,"""Pheebs, can’t make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?",Rachel,6,2,317,3,7,11,"00:03:39,093","00:03:44,139",317_3_train
2683,263,Okay.,Joey,0,0,25,7,4,4,"0:21:08,100","0:21:08,742",25_7_train
2684,8448,"I’m Ted, and I just moved here a month ago, and New York really scares me.",Another Tour Guide,6,2,844,11,4,11,"00:18:04,458","00:18:09,587",844_11_train
2685,6812,Oh.  Oh-oh.,Ross,0,0,672,0,4,1,"00:07:09,011","00:07:11,221",672_0_train
2686,1435,That's the rule.,Joey,0,0,148,1,1,12,"00:07:35,204","00:07:36,955",148_1_train
2687,813,"And your like 'Mom, get outta here!'",Chandler,6,2,76,10,3,1,"00:16:54,054","00:16:57,724",76_10_dev
2688,7228,"Um-hmm! Look, I-I-I don't know how much more of this I can take! Did you know he taped over my",Joey,6,2,720,11,5,7,"00:10:14,697","00:10:21,328",720_11_train
2689,1310,He’s in room 816.,Nurse,0,0,132,15,8,23,"0:15:00,095","0:15:01,517",132_15_test
2690,1621,Two people screwing in there  if you want to check that out.,Joey,0,0,166,13,9,1,"0:16:16,862","0:16:19,749",166_13_test
2691,3720,"No kiddin', hmm.",Joey,1,1,371,10,3,3,"00:19:54,443","00:19:56,360",371_10_train
2692,5033,Y’know what?,Rachel,0,0,509,9,8,23,"0:01:45,969","0:01:46,861",509_9_train
2693,1132,"Well, the heart wants what it wants. I’ll see you later.",Chandler,0,0,118,11,6,18,"00:15:29,678","00:15:32,847",118_11_test
2694,2277,"I got you the best one I could, ‘cause that’s not where you want to skimp.",Ross,0,0,225,5,3,17,"00:22:06,158","00:22:11,495",225_5_train
2695,7083,"Ross, come on!",Rachel,6,2,700,4,6,1,"0:15:23,152","0:15:23,624",700_4_train
2696,9170,"I mean, there’s no point in spending time with someone if-if it’s just fun.",Ross,0,0,916,5,8,11,"00:12:40,634","00:12:45,638",916_5_train
2697,1190,"Hmm, come on, you just said to her that you….",Pete,0,0,122,6,3,18,"00:07:08,386","00:07:11,930",122_6_train
2698,5302,"Yeah, well Betty is kinda sad. Which is why I believe I can lure her away with these chocolates.  Now, while I distract her,",Rachel,0,0,533,3,7,9,"00:16:26,819","00:16:34,200",533_3_train
2699,4648,Not you guys.,Phoebe,0,0,475,2,9,23,"00:31:26,551","00:31:28,594",475_2_train
2700,9745,Dude! How-how did you write this?,Ross,1,1,968,4,7,21,"00:21:36,503","00:21:38,296",968_4_train
2701,3247,We didn’t have sex.,Phoebe,1,1,321,8,8,7,"00:16:47,506","00:16:48,881",321_8_train
2702,10446,I don't know.,Stanley,0,0,1036,9,5,22,"0:19:44,808","0:19:45,700",1036_9_train
2703,1311,"816, thank you!",Joey,4,1,132,16,8,23,"0:15:01,517","0:15:02,579",132_16_test
2704,1975,"It's me, Joey!",Joey,4,1,197,2,5,24,"0:08:33,397","0:08:34,857",197_2_train
2705,1822,There’s nothing sexual about this?,Phoebe,6,2,184,2,8,14,"00:14:34,000","00:14:37,960",184_2_test
2706,5464,Thanks.  Well but this one starts now.,Joey,0,0,549,4,6,17,"00:07:27,697","00:07:29,239",549_4_train
2707,6768,That's stealing!,Monica,3,2,667,8,5,24,"0:18:18,064","0:18:20,161",667_8_train
2708,7842,Hi!,Rachel,4,1,792,0,9,19,"0:09:17,724","0:09:18,986",792_0_train
2709,4975,"I can’t, you’re a totally different person to me now.",Rachel,3,2,506,5,3,16,"00:21:08,684","00:21:11,852",506_5_train
2710,3951,"No, Chandler.",Joey,0,0,404,6,6,12,"0:02:59,137","0:03:00,139",404_6_train
2711,10466,"They were huge. When she sneezed, bats flew out of them.",Chandler,5,2,1038,5,2,3,"00:00:15,015","00:00:20,060",1038_5_train
2712,8260,Hey!,Chandler,4,1,830,1,3,7,"0:22:11,246","0:22:11,708",830_1_train
2713,4181,"I-I wanna be with her,  I like her.",Phoebe,6,2,428,1,4,14,"00:21:29,246","00:21:31,247",428_1_train
2714,3976,What?! What good is that gonna do anybody?,Joey,6,2,407,0,5,4,"00:13:42,071","00:13:44,447",407_0_train
2715,3127,"Ross, I still can’t forgive you for what you did, I can’t, I just, but sometimes when I’m with you I just, I feel so...",Rachel,3,2,312,12,3,25,"00:16:56,890","00:17:07,442",312_12_train
2716,189,Hi!,Ross,4,1,17,10,5,19,"0:06:54,665","0:06:54,803",17_10_train
2717,10351,You are so cute! How did you get to be so cute?,Monica,4,1,1026,0,5,14,"00:06:22,298","00:06:24,132",1026_0_train
2718,333,"Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know.",Chandler,0,0,33,5,6,24,"00:04:15,713","00:04:19,508",33_5_train
2719,9857,Really?!,Joey,1,1,982,4,6,6,"0:11:46,455","0:11:46,837",982_4_train
2720,734,Lucky sixes....,Ross,0,0,76,0,1,7,"00:15:15,247","00:15:17,081",76_0_test
2721,623,"Yes, if the foxhole was lined with sandwiches.",Chandler,0,0,59,0,5,20,"00:21:42,592","00:21:45,344",59_0_dev
2722,1277,We’ll stop by every news stand and burn every copy of their Times and the Post.,Joey,6,2,129,10,3,22,"00:10:45,728","00:10:49,939",129_10_train
2723,5293,"It's like ... like she's the princess and I'm the stable    boy ... Why are you doing this, huh?",Joey,3,2,532,10,9,12,"00:11:07,291","00:11:17,092",532_10_train
2724,7079,Hey!,Ross,0,0,700,0,6,1,"0:15:03,152","0:15:04,153",700_0_train
2725,935,Chicks don’t swim.,Chandler,0,0,99,3,3,21,"00:22:04,364","00:22:05,906",99_3_test
2726,421,I really do.,Rachel,0,0,36,3,3,21,"0:15:31,706","0:15:32,541",36_3_dev
2727,6855,What?,Joey,1,1,674,3,1,18,"00:12:23,826","00:12:26,286",674_3_train
2728,1880,Okay.  Oh! Oh no.,Phoebe,1,2,186,5,5,21,"00:20:15,797","00:20:19,425",186_5_train
2729,8922,Well then let me do it!,Joey,4,1,893,3,7,16,"0:05:04,513","0:05:05,627",893_3_train
2730,7538,Really?!,Monica,1,1,756,1,3,13,"0:11:46,706","0:11:47,499",756_1_train
2731,4917,I know.,Phoebe,0,0,502,1,5,3,"00:21:40,007","00:21:41,132",502_1_train
2732,3042,Yo!! Spackel boy! Get up!,Chandler,0,0,304,7,3,5,"00:11:43,244","00:11:49,624",304_7_train
2733,1198,There you are!,Chandler,1,1,124,10,4,15,"0:20:50,082","0:20:51,714",124_10_test
2734,7267,Nah... not-not special enough.,Monica,0,0,724,3,1,11,"00:05:51,184","00:05:54,227",724_3_train
2735,8937,"Plus, y’know I love you guys and-and it would really mean a lot to me.",Joey,4,1,893,15,7,16,"00:05:29,579","00:05:33,040",893_15_train
2736,9025,Pheebs!!,Chandler,4,1,902,10,7,14,"00:14:54,602","00:14:55,643",902_10_train
2737,4018,"Look, I-I've been in love with you since, like, the ninth grade.",Ross,0,0,410,14,1,24,"00:19:45,934","00:19:49,437",410_14_train
2738,443,"Oh but Mon, if you touch my guitar again I’ll have to pound on you for a little bit.",Phoebe,6,2,45,6,7,1,"00:10:26,959","00:10:31,546",45_6_test
2739,9182,No?,Chandler,6,2,917,3,8,16,"0:15:20,044","0:15:20,670",917_3_train
2740,2014,"Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation.",Ross,0,0,201,1,6,19,"00:07:56,851","00:07:59,311",201_1_train
2741,718,Whoa!  I kinda liked it.,Phoebe,4,1,73,7,4,15,"00:11:51,544","00:11:56,005",73_7_test
2742,37,"I’m sorry, who are you?",Woman,1,1,4,9,7,7,"00:15:24,798","00:15:27,967",4_9_dev
2743,333,"""Ooo,"" what?",Rachel,1,1,32,4,1,12,"0:11:24,225","0:11:26,687",32_4_train
2744,4604,Try. There’s my little girl.,Mrs. Green,4,1,468,6,8,20,"00:04:57,910","00:05:02,457",468_6_train
2745,9336,"No, thank you.",Monica,0,0,933,6,6,12,"0:10:13,951","0:10:14,581",933_6_train
2746,10129,"No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.",Rachel,3,2,1009,7,1,4,"00:14:19,149","00:14:27,115",1009_7_train
2747,2681,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.",Doctor Connelly,0,0,268,12,9,22,"00:03:37,300","00:03:45,390",268_12_test
2748,4351,I’m sorry daddy.,Rachel,3,2,445,10,8,8,"0:08:42,522","0:08:43,794",445_10_train
2749,3968,Here!,Chandler,6,2,405,3,5,11,"0:21:44,388","0:21:45,060",405_3_train
2750,8953,"Luckily, the guy she settled for can’t hear what you’re talking about.",Chandler,0,0,896,0,8,16,"00:03:48,561","00:03:53,148",896_0_train
2751,4297,Can we just start throwing things in?,Monica,0,0,440,4,1,14,"00:13:08,871","00:13:12,332",440_4_train
2752,1645,"Uh, okay, and then you buzz Ross and I.",Joey,0,0,168,2,4,22,"00:15:38,479","00:15:41,022",168_2_test
2753,4288,"Yeah, no, I’ll get one of the other girls to do it.",Phoebe,0,0,439,2,3,5,"00:13:19,256","00:13:21,174",439_2_train
2754,9824,"Honey, I love you too.",Ross,0,0,977,9,3,12,"0:21:34,522","0:21:35,844",977_9_train
2755,9533,But what?,Phoebe,0,0,948,13,9,19,"00:07:05,217","00:07:08,095",948_13_train
2756,682,You can’t wear that! I’m wearing the famous tux! James Bond’s tux!,Chandler,6,2,63,5,7,20,"00:10:18,367","00:10:22,495",63_5_train
2757,5053,...Yeah?,Ross,0,0,511,5,1,19,"00:10:17,783","00:10:20,201",511_5_train
2758,3,That I did. That I did.,Chandler,0,0,0,2,8,21,"00:16:23,442","00:16:26,389",0_2_train
2759,1946,You just got to get out of that jingle head sweetie.,Phoebe,0,0,193,7,3,14,"00:14:12,601","00:14:14,978",193_7_train
2760,7037,Oh crap!,Rachel,6,2,695,5,7,16,"00:09:22,562","00:09:24,187",695_5_train
2761,2543,"He- he- he got in, he- he got in to San Diego.",Joey,4,1,252,14,1,21,"00:15:05,654","00:15:08,702",252_14_train
2762,290,I think you’ve got concussion.,Emily,2,2,28,4,4,15,"00:19:30,085","00:19:34,839",28_4_train
2763,910,"Well, I said, I told him y'know, that I was the executor person of Francis' will and that I needed to talk to him so I'm gonna meet him at the coffee house later.",Phoebe,0,0,84,7,5,13,"00:09:56,387","00:10:03,685",84_7_dev
2764,68,A,Ross,0,0,7,2,8,20,"00:15:06,769","00:15:08,729",7_2_dev
2765,9114,"He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",Ross,4,1,910,6,1,3,"00:11:11,212","00:11:18,426",910_6_train
2766,5476,"Oh-ho! But not in here! Can’t eat ‘em in bed, remember? No crumbies!",Monica,4,1,551,5,6,18,"00:15:56,538","00:16:01,876",551_5_train
2767,5046,If you wanna put a label on it.,Ross,0,0,510,4,1,14,"00:12:09,019","00:12:11,104",510_4_train
