,0,1,2,3,4,5,6,7,8,9,10,11
903,960,Where are you Leslie?,Phoebe,fear,negative,100,18,6,5,"0:16:15,352","0:16:17,738",100_18_test
904,961,"Leslie, now would be a",Phoebe,sadness,negative,100,19,6,5,"00:16:17,977","00:16:20,937",100_19_test
905,962,Hey!,Phoebe,joy,positive,101,0,3,16,"0:04:42,198","0:04:42,824",101_0_test
906,963,Hey.,Monica,neutral,neutral,101,1,3,16,"0:04:42,824","0:04:44,389",101_1_test
907,964,"Hey, why are you mopping your ceiling?",Phoebe,sadness,negative,101,2,3,16,"0:04:44,492","0:04:46,124",101_2_test
908,965,"Oh, there’s banana on it.",Monica,neutral,neutral,101,3,3,16,"0:04:46,124","0:04:48,098",101_3_test
909,966,You said she was bald.,Rachel,anger,negative,102,0,3,24,"00:08:56,911","00:08:58,161",102_0_test
910,967,"Yeah, she was bald, she’s not now.",Phoebe,neutral,neutral,102,1,3,24,"00:08:58,412","00:09:00,205",102_1_test
911,968,How could you not tell me that she has hair?,Rachel,surprise,negative,102,2,3,24,"00:09:02,291","00:09:04,167",102_2_test
912,969,"I don’t know, I hardly ever say that about people.",Phoebe,neutral,neutral,102,3,3,24,"00:09:04,418","00:09:07,295",102_3_test
913,970,"Ohh, well, this is just perfect!",Rachel,anger,negative,102,4,3,24,"00:09:07,547","00:09:09,381",102_4_test
914,971,"Well I’m sorry, I thought you said it was okay.",Phoebe,sadness,negative,102,5,3,24,"00:09:10,049","00:09:13,009",102_5_test
915,972,"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got",Rachel,anger,negative,102,6,3,24,"00:09:13,261","00:09:20,475",102_6_test
916,973,"Well, maybe it won’t work out. Maybe Ross won’t like her personality.",Phoebe,sadness,negative,102,7,3,24,"0:09:22,937","0:09:25,989",102_7_test
917,974,"Why, does she have a bad personality?",Rachel,neutral,neutral,102,8,3,24,"0:09:25,989","0:09:27,162",102_8_test
918,975,"Oh no, Bonnie’s the best!",Phoebe,joy,positive,102,9,3,24,"00:09:27,316","00:09:29,401",102_9_test
919,976,Hey!,Ross,joy,positive,103,0,8,4,"0:06:50,993","0:06:52,912",103_0_test
920,977,Hey.,Joey,neutral,neutral,103,1,8,4,"0:06:52,912","0:06:53,796",103_1_test
921,978,"Do you have a minute? I’d like to talk to you about something I’m, I’m really uncomfortable talking about.",Ross,fear,negative,103,2,8,4,"00:06:55,164","00:07:00,127",103_2_test
922,979,"Sure. What? About uh, you showering with your mom?",Joey,surprise,negative,103,3,8,4,"00:07:00,336","00:07:06,425",103_3_test
923,980,"I actually had a topic in mind! I’m, I’m kinda going through a dry spell, sex wise.",Ross,anger,negative,103,4,8,4,"00:07:08,553","00:07:20,355",103_4_test
924,981,"Whoa, for like months?",Joey,surprise,positive,103,5,8,4,"00:07:20,523","00:07:23,483",103_5_test
925,982,"Excellent! Excellent! And uh, finally, are you into any weird stuff y’know, sexually?",Joey,joy,positive,104,0,8,23,"00:18:45,279","00:18:51,577",104_0_test
926,983,No!,Cliff,surprise,negative,104,1,8,23,"0:18:53,870","0:18:54,830",104_1_test
927,984,"Oooh, wrong answer.",Joey,neutral,neutral,104,2,8,23,"0:18:54,830","0:18:56,457",104_2_test
928,985,"Ow! My ass. Okay. Okay.  Oh, shhh!",Phoebe,anger,negative,105,0,3,25,"00:18:07,669","00:18:23,726",105_0_test
929,986,No! No!! It’s me! It’s me! I-I didn’t want to make any noise!,Phoebe,fear,negative,105,1,3,25,"00:18:49,461","00:18:55,299",105_1_test
930,987,Then don't break in!!,Phoebe Sr,anger,negative,105,2,3,25,"00:18:52,214","00:18:55,299",105_2_test
931,988,"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",Joey,anger,negative,106,0,3,17,"00:14:32,663","00:14:36,541",106_0_test
932,989,I have the lung capacity of a two year old.,Chandler,neutral,neutral,106,1,3,17,"00:14:36,750","00:14:39,043",106_1_test
933,990,Then why are you smoking?,Monica,disgust,negative,106,2,3,17,"00:14:39,712","00:14:41,170",106_2_test
934,991,Well it’s very unsettling.,Chandler,sadness,negative,106,3,3,17,"00:14:41,380","00:14:42,755",106_3_test
935,992,"Honey, I was wondering....",Rachel,neutral,neutral,107,0,3,1,"00:05:48,765","00:05:52,434",107_0_test
936,993,Hmm?,Ross,neutral,neutral,107,1,3,1,"00:05:51,434","00:05:52,434",107_1_test
937,994,"Do you still have that, um, Navy uniform?",Rachel,joy,positive,107,2,3,1,"00:05:52,692","00:05:56,438",107_2_test
938,995,"Nooo, I had to return it to the costume place.",Ross,sadness,negative,107,3,3,1,"00:05:57,857","00:06:00,609",107_3_test
939,996,Hmm.,Rachel,neutral,neutral,107,4,3,1,"00:06:00,777","00:06:01,860",107_4_test
940,997,I think I have an old band uniform from high school.,Ross,joy,positive,107,5,3,1,"00:06:02,070","00:06:04,196",107_5_test
941,998,"You remember not having sex in high school, right?",Rachel,sadness,negative,107,6,3,1,"00:06:05,114","00:06:07,324",107_6_test
942,999,Yeah.,Ross,sadness,negative,107,7,3,1,"00:06:07,492","00:06:09,368",107_7_test
943,1000,"Well honey, what about you?",Rachel,neutral,neutral,107,8,3,1,"00:06:13,206","00:06:14,623",107_8_test
944,1001,What?,Ross,neutral,neutral,107,9,3,1,"00:06:14,791","00:06:15,874",107_9_test
945,1002,"I mean do you have any fun, you know, fantasy type things?",Rachel,neutral,neutral,107,10,3,1,"00:06:14,791","00:06:22,297",107_10_test
946,1003,No.,Ross,neutral,neutral,107,11,3,1,"00:06:23,299","00:06:24,883",107_11_test
947,1004,Come on you gotta have one!,Rachel,surprise,positive,107,12,3,1,"00:06:26,302","00:06:28,178",107_12_test
948,1005,Ugh!,Phoebe,disgust,negative,108,0,3,7,"0:04:54,210","0:04:56,713",108_0_test
949,1008,"I mean if you buy a bed from Janice’s ex-husband, that’s like betraying Chandler.",Phoebe,anger,negative,108,3,3,7,"00:04:56,963","00:05:01,675",108_3_test
950,1009,Not at these prices.,Monica,anger,negative,108,4,3,7,"00:05:01,884","00:05:04,052",108_4_test
951,1010,Hi. Y'know in England this car would be on the other side of the store.  Woo!,Phoebe,joy,positive,108,5,3,7,"00:05:09,142","00:05:20,527",108_5_test
952,1011,"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.",Monica,joy,positive,108,6,3,7,"00:05:21,362","00:05:31,913",108_6_test
953,1012,"Eh, Monica it, it feels so weird, y'know, Chandler’s your friend...  Oh!",Phoebe,surprise,positive,108,7,3,7,"00:05:32,081","00:05:36,877",108_7_test
954,1013,Oh my God!,Phoebe,surprise,positive,108,8,3,7,"00:05:38,254","00:05:39,588",108_8_test
955,1014,"Aw, all right take this bed, you can make other friends.",Phoebe,joy,positive,108,9,3,7,"00:05:40,506","00:05:45,385",108_9_test
956,1015,"You know, ever since I was little, I've been able to pick up quarters with my toes.",Lorraine,joy,positive,109,0,1,14,"00:06:38,022","00:06:44,194",109_0_test
957,1016,"Good for you.  Uh, quarters or rolls of quarters?",Joey,joy,positive,109,1,1,14,"00:06:44,445","00:06:53,120",109_1_test
958,1017,"By the way, Chandler. I cut you out of all my pictures. So if you want, I have a bag with just your heads.",Janice,anger,negative,109,2,1,14,"00:06:58,626","00:07:06,133",109_2_test
959,1018,That's OK.,Chandler,neutral,neutral,109,3,1,14,"00:07:07,885","00:07:09,177",109_3_test
960,1019,"Oh, are you sure?",Janice,surprise,positive,109,4,1,14,"00:07:09,971","00:07:13,598",109_4_test
961,1021,"Because you know, you could make little puppets out of them, and you could use them in your theater of cruelty.",Janice,anger,negative,109,5,1,14,"00:07:09,971","00:07:17,352",109_5_test
962,1022,We can't do that.,Joey,neutral,neutral,109,6,1,14,"00:07:20,148","00:07:21,606",109_6_test
963,1023,What? What can't you do?,Chandler,surprise,negative,109,7,1,14,"00:07:22,733","00:07:24,860",109_7_test
964,1024,She really said that?,Joey,surprise,positive,110,0,1,19,"00:05:11,728","00:05:13,186",110_0_test
965,1025,"Well, I added the 'exactly like me' part...",Ross,neutral,neutral,110,1,1,19,"00:05:13,354","00:05:15,564",110_1_test
966,1026,"But she said she's looking for someone, and someone is gonna be there tonight.",Ross,neutral,neutral,110,2,1,19,"0:05:16,816","0:05:20,578",110_2_test
967,1027,'Tonight' tonight?,Joey,surprise,positive,110,3,1,19,"0:05:20,578","0:05:21,254",110_3_test
968,1028,"Well, I think it's perfect.",Ross,joy,positive,110,4,1,19,"00:05:23,114","00:05:25,907",110_4_test
969,1029,"Y'know, it's just gonna be the two of us, she spent all day taking care of my monkey...",Ross,neutral,neutral,110,5,1,19,"00:05:23,114","00:05:29,453",110_5_test
970,1030,I can't remember the last time I got a girl to take care of my monkey.,Chandler,sadness,negative,110,6,1,19,"00:05:31,706","00:05:35,292",110_6_test
971,1031,"Anyway, I figured after work I'd go pick up a bottle of wine, go over there and, uh, try to woo her.",Ross,joy,positive,110,7,1,19,"00:05:39,672","00:05:47,554",110_7_test
972,1032,"Hey, y'know what you should do? You should take her back to the 1890's, when that phrase was last used.",Chandler,disgust,negative,110,8,1,19,"00:05:49,307","00:05:54,353",110_8_test
973,1033,"Car's waiting downstairs, I just wanted to drop off these copies of my book for your friends. Anything you want from Lisbon?",Mrs. Bing,neutral,neutral,111,0,1,11,"00:19:16,238","00:19:25,580",111_0_test
974,1034,"No, just knowing you're gonna be there is enough.",Chandler,neutral,neutral,111,1,1,11,"00:19:21,205","00:19:25,580",111_1_test
975,1035,"Alright, well, be good, I love you.",Mrs. Bing,joy,positive,111,2,1,11,"00:19:26,206","00:19:29,834",111_2_test
976,1036,You kissed my best Ross! ...Or something to that effect.,Chandler,anger,negative,111,3,1,11,"00:19:32,546","00:19:38,551",111_3_test
977,1037,"O-kay. Look, it, it was stupid.",Mrs. Bing,sadness,negative,111,4,1,11,"00:19:39,720","00:19:47,643",111_4_test
978,1038,Really stupid.,Chandler,anger,negative,111,5,1,11,"0:19:47,811","0:19:48,563",111_5_test
979,1039,Really stupid.,Mrs. Bing,sadness,negative,111,6,1,11,"0:19:48,563","0:19:50,244",111_6_test
980,1040,And I don't even know how it happened.,Mrs. Bing,sadness,negative,111,7,1,11,"00:19:52,357","00:19:54,692",111_7_test
981,1041,"I'm sorry, honey, I promise it will never happen again.",Mrs. Bing,sadness,negative,111,8,1,11,"00:19:54,860","00:19:58,738",111_8_test
982,1042,Are we okay now?,Mrs. Bing,fear,negative,111,9,1,11,"00:20:00,699","00:20:03,034",111_9_test
983,1043,Yeah. No. No...,Chandler,anger,negative,111,10,1,11,"00:20:03,785","00:20:06,495",111_10_test
984,1044,"Ah, the forbidden love of a man and his door.",Ross,neutral,neutral,111,11,1,11,"00:20:10,292","00:20:12,960",111_11_test
985,1045,"Shh. He did it. He told her off, and not just about the kiss, about everything.",Joey,neutral,neutral,111,12,1,11,"00:20:13,128","00:20:18,466",111_12_test
986,1046,You're kidding.,Ross,surprise,negative,111,13,1,11,"00:20:18,634","00:20:19,675",111_13_test
987,1047,"No, no. He said ""When are you gonna grow up and start being a mom?""",Joey,neutral,neutral,111,14,1,11,"00:20:19,843","00:20:22,511",111_14_test
988,1048,Oh there it is.,Phoebe,neutral,neutral,112,0,8,17,"00:17:34,386","00:17:35,428",112_0_test
989,1049,That’s not your regular dry cleaners.,Monica,neutral,neutral,112,1,8,17,"00:17:35,596","00:17:37,972",112_1_test
990,1050,"I know, but that creep that I went on that date with goes to there so I have to find a new one.",Phoebe,disgust,negative,112,2,8,17,"00:17:38,140","00:17:41,350",112_2_test
991,1051,"I also have to find a new video store, a new bank, a new adult bookstore, a new grocery store",Phoebe,disgust,negative,112,3,8,17,"00:17:41,518","00:17:46,355",112_3_test
992,1052,What?!,Monica,surprise,negative,112,4,8,17,"0:17:46,607","0:17:47,289",112_4_test
993,1053,A new grocery store.,Phoebe,neutral,neutral,112,5,8,17,"0:17:47,289","0:17:50,170",112_5_test
994,1054,The universe said I was going to meet a nice guy and that’s what they gave me?,Phoebe,anger,negative,112,6,8,17,"00:17:51,904","00:17:54,864",112_6_test
995,1055,When I get up there I’m going to kick some ass.,Phoebe,anger,negative,112,7,8,17,"00:17:55,032","00:17:58,326",112_7_test
996,1056,"Don’t worry Phoebe, you’re gonna meet someone. If I can meet a great guy, so can you.",Monica,neutral,neutral,112,8,8,17,"00:17:58,494","00:18:02,705",112_8_test
997,1057,"Yeah, we both can. And we both will.",Phoebe,neutral,neutral,112,9,8,17,"00:18:02,873","00:18:05,750",112_9_test
998,1058,"Oh, you didn’t have to come in with me.",Phoebe,neutral,neutral,112,10,8,17,"00:18:10,380","00:18:13,216",112_10_test
999,1059,Are you kidding? This is where they get out stains! Okay? This is like,Monica,joy,positive,112,11,8,17,"00:18:10,380","00:18:17,095",112_11_test
1000,1061,"Oh, excuse me! I think you dropped s… Wow!",Guy,surprise,positive,112,12,8,17,"00:18:26,772","00:18:33,027",112_12_test
1001,1062,What?,Phoebe,surprise,positive,112,13,8,17,"00:18:31,026","00:18:33,027",112_13_test
1002,1063,"I’m sorry, it’s just that you’re so incredibly beautiful.",Guy,surprise,positive,112,14,8,17,"00:18:33,195","00:18:35,822",112_14_test
1003,1064,"Oh yeah well, I’m sorry about that too, but what are you going to do?",Phoebe,neutral,neutral,112,15,8,17,"00:18:35,989","00:18:40,118",112_15_test
1004,1065,"I hope you don’t think I’m crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",Guy,joy,positive,112,16,8,17,"00:18:40,285","00:18:48,042",112_16_test
1005,1066,A little.   Now you’re talking.,Phoebe,neutral,neutral,112,17,8,17,"00:18:43,914","00:18:50,128",112_17_test
1006,1067,Would you like to go out and have a cup of coffee?,Guy,neutral,neutral,112,18,8,17,"0:18:50,796","0:18:52,381",112_18_test
1007,1068,I-I-I’d love to. Let me just tell my friend.,Phoebe,joy,positive,112,19,8,17,"0:18:52,381","0:18:54,512",112_19_test
1008,1069,"Ooh, an ink stain! Hey, can I watch how you get this out?",Monica,joy,positive,112,20,8,17,"00:18:54,633","00:18:58,594",112_20_test
1009,1070,She must’ve left.,Phoebe,neutral,neutral,112,21,8,17,"00:18:59,888","00:19:01,889",112_21_test
1010,1071,Monica! Stop throwing it so hard! We're on the same team!,Ross,anger,negative,113,0,5,21,"00:11:29,939","00:11:35,902",113_0_test
1011,1072,Four hours? You guys have been doing this for four hours?,Chandler,surprise,negative,113,1,5,21,"00:11:37,905","00:11:40,615",113_1_test
1012,1073,That's right baby.,Joey,joy,positive,113,2,5,21,"00:11:40,866","00:11:42,283",113_2_test
1013,1074,"All right, let me in.",Chandler,neutral,neutral,113,3,5,21,"0:11:42,535","0:11:43,377",113_3_test
1014,1075,No-no! Don't do it! Don't!,Monica,fear,negative,113,4,5,21,"0:11:43,377","0:11:45,224",113_4_test
1015,1076,What?,Chandler,surprise,negative,113,5,5,21,"00:11:45,955","00:11:47,372",113_5_test
1016,1077,He's a dropper!,Monica,anger,negative,113,6,5,21,"00:11:48,457","00:11:50,125",113_6_test
1017,1078,"Oh yeah, that's right!",Joey,anger,negative,113,7,5,21,"00:11:52,044","00:11:53,962",113_7_test
1018,1079,I'm not a dropper!,Chandler,anger,negative,113,8,5,21,"00:11:54,171","00:11:55,714",113_8_test
1019,1080,"It's really a uh-uh three person game, y'know?",Ross,neutral,neutral,113,9,5,21,"00:11:56,173","00:11:59,342",113_9_test
1020,1081,It's throwing and catching!,Chandler,anger,negative,113,10,5,21,"00:12:00,469","00:12:02,470",113_10_test
1021,1082,All right.,Ross,neutral,neutral,113,11,5,21,"00:12:03,305","00:12:04,764",113_11_test
1022,1083,Oh! Oh! That's so hard.,Chandler,surprise,positive,113,12,5,21,"00:12:08,185","00:12:09,769",113_12_test
1023,1084,"Whoa-whoa you guys, it's not a cat!",Joey,anger,negative,113,13,5,21,"00:12:17,486","00:12:19,904",113_13_test
1024,1085,Oh my—Oh good God!,Monica,surprise,negative,113,14,5,21,"00:12:22,366","00:12:24,409",113_14_test
1025,1086,"I give up you guys, I don't know what I'm going to do with this thing!",Rachel,anger,negative,113,15,5,21,"00:12:24,618","00:12:27,912",113_15_test
1026,1087,"Baking it didn't help, huh?",Ross,neutral,neutral,113,16,5,21,"00:12:28,914","00:12:30,498",113_16_test
1027,1088,"All right, well the place was closed. I’ll just copy it later.",Rachel,neutral,neutral,114,0,6,3,"00:20:20,052","00:20:23,012",114_0_test
1028,1089,"Or not. Uh, Rach, why don’t you just move in with me?",Joey,neutral,neutral,114,1,6,3,"00:20:23,180","00:20:27,141",114_1_test
1029,1090,"Whoa! Whoa! Whoa, Joey!",Ross,surprise,positive,114,2,6,3,"00:20:28,852","00:20:32,021",114_2_test
1030,1091,"No-no-no-no-no-no-no-no… It’s okay, I mean I—look Rach, I know I scared you off with that whole Naked Thursday’s thing, but we don’t have to do that!",Joey,neutral,neutral,114,3,6,3,"00:20:28,852","00:20:40,947",114_3_test
1031,1092,"Well, it would be easier to move just right across the hall. Wait a minute, unless you’re thinking about Naked Wednesday’s.",Rachel,neutral,neutral,114,4,6,3,"00:20:41,573","00:20:49,830",114_4_test
1032,1093,"Thursday’s clearly not good for ya, pick a day!",Joey,joy,positive,114,5,6,3,"00:20:50,832","00:20:53,584",114_5_test
1033,1094,"So that’s two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",Sarah,joy,positive,115,0,3,10,"00:01:33,760","00:01:40,891",115_0_test
1034,1095,"Just admit it Chandler, you have no backhand.",Ross,neutral,neutral,115,1,3,10,"00:01:43,937","00:01:46,438",115_1_test
1035,1096,"Excuse me little one, I have a very solid backhand.",Chandler,anger,negative,115,2,3,10,"00:01:46,606","00:01:49,733",115_2_test
1036,1097,Shielding your face and shrieking like a girl... is not a backhand.,Ross,disgust,negative,115,3,3,10,"00:01:49,901","00:01:55,364",115_3_test
1037,1098,I was shrieking... like a Marine.,Chandler,neutral,neutral,115,4,3,10,"00:01:56,699","00:01:59,660",115_4_test
1038,1099,All right here. Watch me execute the three ‘P’s of championship play. Power.  Precision.  and penache.,Ross,neutral,neutral,115,5,3,10,"00:02:01,913","00:02:11,130",115_5_test
1039,1100,She's not much of a phone person.,Lydia,neutral,neutral,116,0,1,23,"00:07:08,261","00:07:10,804",116_0_test
1040,1101,"Yeah, so, uh, so, uh, what's the deal with this father guy, I mean, if someone was havin' my baby somewhere, I'd wanna know about it, you know?",Joey,neutral,neutral,116,1,1,23,"00:07:10,972","00:07:18,854",116_1_test
1041,1102,"Hey, Knick fan, am I interested in your views on fatherhood? Uh, no.",Lydia,anger,negative,116,2,1,23,"00:07:19,021","00:07:23,233",116_2_test
1042,1103,"Ok, look, maybe I should just go.",Joey,neutral,neutral,116,3,1,23,"0:07:25,611","0:07:28,133",116_3_test
1043,1104,Maybe you should.,Lydia,anger,negative,116,4,1,23,"0:07:28,133","0:07:28,385",116_4_test
1044,1105,"Good luck, and uh, take care, huh?",Joey,sadness,negative,116,5,1,23,"00:07:28,489","00:07:34,703",116_5_test
1045,1106,You know what the Celtics problem is? They let the players run the team.,Joey,neutral,neutral,116,6,1,23,"00:07:41,210","00:07:44,379",116_6_test
1046,1107,"Oh, that is so not true.",Lydia,neutral,neutral,116,7,1,23,"0:07:44,547","0:07:45,465",116_7_test
1047,1108,"Oh, it is.",Joey,neutral,neutral,116,8,1,23,"0:07:45,465","0:07:45,823",116_8_test
1048,1109,It isn't.,Lydia,neutral,neutral,116,9,1,23,"0:07:45,923","0:07:46,475",116_9_test
1049,1110,It is.,Joey,neutral,neutral,116,10,1,23,"0:07:46,475","0:07:47,527",116_10_test
1050,1111,Isn't!,Lydia,anger,negative,116,11,1,23,"0:07:47,527","0:07:47,820",116_11_test
1051,1112,"Okay ladies, that ends today’s class, and let’s remember, let’s be safe out there.",The Instructor,neutral,neutral,117,0,6,17,"00:18:51,797","00:18:56,050",117_0_test
1052,1113,It’s a great class.,Ross,joy,positive,117,1,6,17,"0:19:02,933","0:19:03,855",117_1_test
1053,1114,Thanks.,The Instructor,neutral,neutral,117,2,6,17,"0:19:03,855","0:19:05,067",117_2_test
1054,1115,"Yeah, yeah, I was watching.",Ross,neutral,neutral,117,3,6,17,"00:19:05,185","00:19:07,061",117_3_test
1055,1116,"Umm, hey, a couple of questions though.",Ross,neutral,neutral,117,4,6,17,"00:19:10,065","00:19:12,400",117_4_test
1056,1117,"Umm, about that-that-that last move where the woman tripped you and then pinned you to the floor, what-what-what-what would you do next?",Ross,fear,negative,117,5,6,17,"00:19:15,320","00:19:20,074",117_5_test
1057,1118,"Well, she would take her keys and try to jam them",The Instructor,neutral,neutral,117,6,6,17,"00:19:20,242","00:19:22,785",117_6_test
1058,1119,No. No-no. No. What would,Ross,anger,negative,117,7,6,17,"00:19:22,953","00:19:25,997",117_7_test
1059,1120,Who? Me the attacker?,The Instructor,surprise,negative,117,8,6,17,"00:19:26,165","00:19:29,083",117_8_test
1060,1121,"I’m sorry Chandler, y’know you are such a sweet guy and I, I don’t want to hurt you.",Dana,sadness,negative,118,0,6,18,"00:14:34,373","00:14:42,130",118_0_test
1061,1122,"Oh, I wish there was something I can do to make you feel better.",Dana,sadness,negative,118,1,6,18,"00:14:42,298","00:14:45,508",118_1_test
1062,1123,No-no—Really?!,Chandler,surprise,positive,118,2,6,18,"00:14:45,676","00:14:48,177",118_2_test
1063,1124,Of course!,Dana,joy,positive,118,3,6,18,"00:14:48,345","00:14:49,596",118_3_test
1064,1125,"Well, it just hurts so bad. I uh",Chandler,sadness,negative,118,4,6,18,"00:14:50,572","00:14:53,453",118_4_test
1065,1126,"Ohh, I’m sorry.",Dana,sadness,negative,118,5,6,18,"00:14:53,601","00:14:55,852",118_5_test
1066,1127,Well maybe there is one thing you can do.,Chandler,neutral,neutral,118,6,6,18,"0:14:56,020","0:14:58,440",118_6_test
1067,1128,What?! Anything! Anything!,Dana,joy,positive,118,7,6,18,"0:14:58,440","0:15:00,466",118_7_test
1068,1129,"Well, I umm, I mean this is just off the top of my head now, umm but I have this friend.",Chandler,neutral,neutral,118,8,6,18,"00:15:01,150","00:15:08,448",118_8_test
1069,1130,"This actor friend and he would kill me if he thought I was doing this umm, but umm would it be possible for him to get an audition for your movie say on Thursday?",Chandler,fear,negative,118,9,6,18,"00:15:13,954","00:15:20,376",118_9_test
1070,1131,Absolutely! But you-you would really feel better about me rejecting you if your actor friend can audition for my movie?,Dana,surprise,positive,118,10,6,18,"00:15:21,295","00:15:29,510",118_10_test
1071,1132,"Well, the heart wants what it wants. I’ll see you later.",Chandler,neutral,neutral,118,11,6,18,"00:15:29,678","00:15:32,847",118_11_test
1072,1133,"Okay, I got that. I’ll escape over there. I’ll come back over here. All right, come on",Monica,neutral,neutral,119,0,8,12,"00:16:22,815","00:16:29,570",119_0_test
1073,1134,"Hey, you guys. Listen, I’m sorry that I was hogging the game before——Oh my God! Your friends have some unfortunate initials!",Phoebe,sadness,negative,119,1,8,12,"00:16:37,579","00:16:49,007",119_1_test
1074,1135,They’re all Chandler.,Monica,neutral,neutral,119,2,8,12,"00:16:50,259","00:16:52,343",119_2_test
1075,1136,Chandler sucks! He couldn’t have gotten this good!,Phoebe,surprise,negative,119,3,8,12,"00:16:50,259","00:16:56,014",119_3_test
1076,1137,I did.  But it came at a price.,Chandler,neutral,neutral,119,4,8,12,"00:16:56,181","00:16:58,641",119_4_test
1077,1138,But Ben is coming over tonight and he can’t see this.,Monica,fear,negative,119,5,8,12,"00:16:59,852","00:17:02,228",119_5_test
1078,1139,"Oh come on, by age seven kids have already seen orgies.  Was it just me?!",Chandler,surprise,negative,119,6,8,12,"00:17:02,396","00:17:11,571",119_6_test
1079,1140,Sure!,Chandler,joy,positive,120,0,6,3,"00:03:58,029","00:03:59,071",120_0_test
1080,1141,"Okay, I was thinking we should have a beautiful guest room, right?",Monica,neutral,neutral,120,1,6,3,"00:03:58,029","00:04:01,406",120_1_test
1081,1142,With a mahogany sleigh bed and bedside tables with flowers on them all the time!,Monica,joy,positive,120,2,6,3,"00:04:01,574","00:04:05,327",120_2_test
1082,1143,And we could have a roll top desk with comment cards on them so people could say how much they loved staying here!!,Monica,joy,positive,120,3,6,3,"00:04:05,495","00:04:11,541",120_3_test
1083,1144,"Okay, whatever, I really haven’t thought about it that much.",Monica,neutral,neutral,120,4,6,3,"00:04:12,418","00:04:15,420",120_4_test
1084,1145,"Well, I like that idea.",Chandler,joy,positive,120,5,6,3,"0:04:15,588","0:04:16,798",120_5_test
1085,1146,Obviously!,Chandler,joy,positive,120,6,6,3,"0:04:16,798","0:04:18,956",120_6_test
1086,1147,"I was thinking maybe-maybe-maybe it could be a game room, y’know?",Chandler,neutral,neutral,120,7,6,3,"00:04:19,050","00:04:22,552",120_7_test
1087,1148,"I mean you can buy old arcade games like uh, like",Chandler,neutral,neutral,120,8,6,3,"00:04:22,720","00:04:27,891",120_8_test
1088,1149,No.,Monica,disgust,negative,120,9,6,3,"00:04:32,146","00:04:33,730",120_9_test
1089,1150,"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let’s discuss it before we reject it completely.""",Chandler,joy,positive,120,10,6,3,"00:04:32,146","00:04:41,655",120_10_test
1090,1151,"Oh, I’m sorry. Of course I mean that. Interesting idea, umm, talk about it, but no.",Monica,disgust,negative,120,11,6,3,"00:04:41,864","00:04:48,745",120_11_test
1091,1152,"So, that’s it?",Chandler,surprise,negative,120,12,6,3,"00:04:50,290","00:04:51,581",120_12_test
1092,1153,I just don’t think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.,Monica,neutral,neutral,120,13,6,3,"00:04:51,749","00:04:57,963",120_13_test
1093,1154,Which is why,Chandler,neutral,neutral,120,14,6,3,"00:04:58,131","00:05:01,675",120_14_test
1094,1155,What do you have against the beautiful guest room?,Monica,anger,negative,120,15,6,3,"00:05:03,594","00:05:05,429",120_15_test
1095,1156,"I don’t have anything against the beautiful guest room, especially since everybody we know lives about 30 seconds away!",Chandler,anger,negative,120,16,6,3,"00:05:05,596","00:05:11,518",120_16_test
1096,1157,Are you mocking me?,Monica,anger,negative,120,17,6,3,"00:05:12,937","00:05:14,062",120_17_test
1097,1158,"No, I’m not mocking you,  or you beautiful guest room.",Chandler,neutral,neutral,120,18,6,3,"00:05:14,230","00:05:16,690",120_18_test
1098,1159,"Y'know, I love doing crossword puzzles with you honey!",Monica,joy,positive,121,0,5,16,"00:00:54,262","00:00:57,139",121_0_test
1099,1160,"Aww, me too. Now let's finish this and go to bed.",Joey,joy,positive,121,1,5,16,"00:00:57,307","00:01:00,976",121_1_test
1100,1161,"Okay! There's only one left, three letter word, not dog but",Monica,neutral,neutral,121,2,5,16,"00:01:01,144","00:01:06,273",121_2_test
1101,1162,Cat.,Joey,neutral,neutral,121,3,5,16,"00:01:07,442","00:01:09,151",121_3_test
1102,1163,Yes! You are so smart!  I love you.,Monica,joy,positive,121,4,5,16,"00:01:10,195","00:01:17,242",121_4_test
1103,1164,I love you too.,Joey,joy,positive,121,5,5,16,"00:01:17,410","00:01:18,911",121_5_test
1104,1165,"I never sucked, I actually didn't want you to know how good I was!",Chandler,neutral,neutral,122,0,9,23,"00:46:21,737","00:46:26,249",122_0_test
1105,1166,Why?,Monica,surprise,negative,122,1,9,23,"0:46:25,240","0:46:26,742",122_1_test
1106,1167,I don't know.,Chandler,neutral,neutral,122,2,9,23,"0:46:26,742","0:46:27,032",122_2_test
1107,1168,This is so great! Now we can enter into doubles tournaments!,Monica,joy,positive,122,3,9,23,"00:46:27,117","00:46:32,038",122_3_test
1108,1169,That's,Chandler,neutral,neutral,122,4,9,23,"00:46:29,119","00:46:32,038",122_4_test
1109,1171,"Hey. Okay, I gave him another chance, but Tim has",Monica,neutral,neutral,123,0,8,5,"00:08:28,216","00:08:31,927",123_0_test
