,0,1,2,3,4,5,6,7,8,9,10,11
2920,3183,Oh-Wha-Ho! What are you middle naming me for?! I left you a note!,Joey,1,2,317,8,7,11,"00:03:58,363","00:04:03,408",317_8_train
2921,7339,We’re still married! Don’t tell Rachel. See you later.,Ross,4,1,733,12,6,1,"00:21:09,559","00:21:15,564",733_12_train
2922,547,"Oh sure, come here!  Sure you can! Uh, look come here look,  it’s-it’s-it’s, it’s right there .",Ross,0,0,56,1,8,3,"00:20:13,086","00:20:19,050",56_1_test
2923,3548,"""Oh, my, god.""",Rachel,1,1,354,7,2,3,"00:02:54,924","00:02:58,594",354_7_train
2924,994,Chandler!,Monica,6,2,99,17,7,19,"0:06:29,847","0:06:30,682",99_17_train
2925,2126,They're brother and sister!!!,Joey,1,2,208,16,5,10,"0:16:17,992","0:16:18,186",208_16_train
2926,3911,I'm so sorry! No I'm sorry! No I'm sorry! No I'm sorry!,Phoebe,3,2,398,6,1,12,"00:15:29,887","00:15:32,013",398_6_train
2927,963,Hey.,Monica,0,0,101,1,3,16,"0:04:42,824","0:04:44,389",101_1_test
2928,8990,No-no-no-no!!,Phoebe,4,1,900,11,3,15,"00:04:44,659","00:04:49,454",900_11_train
2929,1160,"Monica, betting the apartment, I don’t know about this.",Rachel,2,2,120,0,4,12,"00:13:04,533","00:13:07,494",120_0_train
2930,3459,How  you  a-doin'?,Joey,0,0,344,9,5,17,"00:02:43,746","00:02:46,915",344_9_train
2931,1183,I’m sorry.,Phoebe,3,2,121,7,4,14,"00:12:44,388","00:12:46,181",121_7_train
2932,7751,"Alright, somebody.",Rachel,0,0,775,0,1,7,"00:05:34,667","00:05:36,001",775_0_train
2933,4587,"Oh, ah- the kid has it.",Joey,0,0,466,8,1,4,"00:20:40,072","00:20:42,865",466_8_train
2934,9436,"Hey, y'know while we’re on that, when are you gonna tell my sister that you don’t live here anymore.",Ross,0,0,940,7,3,6,"00:02:18,930","00:02:22,516",940_7_train
2935,1686,"OK. Here goes. For a while now, I've been wanting to, um....",Ross,0,0,171,3,1,7,"00:12:45,306","00:12:53,354",171_3_train
2936,1278,"Oh, no-no, y’know I absolutely adore Rachel it’s just that, well it might be a awkward for you.",Emily,3,2,130,12,4,21,"00:03:05,018","00:03:11,857",130_12_test
2937,5351,And Joey?,Rachel,0,0,539,0,9,12,"00:01:08,318","00:01:09,443",539_0_train
2938,6301,Okay!,Monica,4,1,630,6,6,18,"0:11:53,963","0:11:54,355",630_6_train
2939,4739,Who? Who do you know that are friends that just fool around?,Monica,1,2,481,4,9,20,"00:02:07,407","00:02:10,076",481_4_train
2940,6817,"I mean this-this is clearly very, very important to you, to us!",Ross,4,1,672,5,4,1,"00:07:28,114","00:07:33,243",672_5_train
2941,1881,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",Rachel,3,2,187,0,3,24,"00:08:18,664","00:08:23,293",187_0_train
2942,3097,"Well, it’s just that maternity clothes are so expensive.",Phoebe,4,1,310,2,4,13,"00:02:09,712","00:02:11,880",310_2_train
2943,1959,"Yeah, maybe.",Ross,0,0,195,10,3,5,"00:19:10,983","00:19:12,108",195_10_train
2944,1164,"All right, let’s do it.",Rachel,2,2,120,4,4,12,"0:13:21,050","0:13:23,512",120_4_train
2945,4527,Hey!,Joey,1,1,462,1,3,5,"0:00:03,756","0:00:05,514",462_1_train
2946,6052,"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",Phoebe,0,0,608,2,1,7,"00:20:45,160","00:20:57,505",608_2_train
2947,3764,I did not mean to touch that—I mean,Rachel,2,2,375,4,5,17,"00:18:01,080","00:18:04,665",375_4_train
2948,10186,I know. I know.,Ross,0,0,1014,4,7,22,"0:20:47,538","0:20:49,270",1014_4_train
2949,3032,"Okay, listen Robert...",Phoebe,0,0,302,10,3,13,"00:17:35,012","00:17:37,555",302_10_train
2950,4696,Fight’s over!,Joey,0,0,477,18,3,24,"00:15:16,457","00:15:17,624",477_18_train
2951,10461,Hey.,Chandler,0,0,1038,0,2,3,"0:00:05,130","0:00:05,673",1038_0_train
2952,1110,Hey Chandler! Y’know that girl you went to college with who-who became a movie director?,Joey,0,0,106,0,6,18,"00:01:59,994","00:02:03,997",106_0_dev
2953,1068,I-I-I’d love to. Let me just tell my friend.,Phoebe,4,1,112,19,8,17,"0:18:52,381","0:18:54,512",112_19_test
2954,9225,And a small piece of chocolate.,Phoebe,0,0,922,8,4,23,"0:12:32,043","0:12:33,155",922_8_train
2955,2219,No.,Phoebe,0,0,225,4,3,22,"0:03:46,101","0:03:46,587",225_4_test
2956,470,"Really well. Yeah. Surprisingly well. Yeah, she didn’t cry. She wasn’t angry or sad.",Monica,0,0,47,13,6,2,"00:14:14,520","00:14:21,568",47_13_test
2957,2242,So I don’t think I should do it anymore.,Rachel,3,2,228,8,3,10,"00:11:37,279","00:11:40,156",228_8_test
2958,3443,I’ll take a card.,Chandler,0,0,342,14,8,20,"00:08:09,644","00:08:13,272",342_14_train
2959,7662,Do not speak ill of the dead.,Chandler,6,2,770,13,5,5,"00:09:03,584","00:09:05,961",770_13_train
2960,9066,"Oh. Oh! Ma'am? Excuse me, ma'am?",Phoebe,0,0,907,0,5,16,"00:06:33,726","00:06:39,940",907_0_train
2961,1645,"Okay, my next song’s called: Phoebe Buffay, What Can I Say.",Singer,0,0,167,10,3,14,"00:01:02,979","00:01:08,692",167_10_train
2962,5359,What?,Joey,1,2,540,1,1,5,"00:05:50,350","00:05:51,808",540_1_train
2963,8008,Thank you.,Rachel,0,0,807,0,7,18,"00:14:11,058","00:14:14,185",807_0_train
2964,6480,Still.,Phoebe,0,0,646,10,7,6,"00:00:35,910","00:00:37,077",646_10_train
2965,9318,"No, you can't! Friends hooking up is a bad idea.",Monica,2,2,932,5,9,20,"00:22:18,575","00:22:22,037",932_5_train
2966,9119,"..I dunno, a little too Alan?",Monica,0,0,910,11,1,3,"0:11:39,882","0:11:40,332",910_11_train
2967,8225,So then you know?,Monica,4,1,827,1,3,16,"00:04:53,918","00:04:54,960",827_1_train
2968,3201,Yeah?,Monica,0,0,319,5,3,23,"00:17:57,951","00:17:59,494",319_5_train
2969,64,What?! They took mine to give to you!,Phoebe,1,2,6,8,8,3,"0:03:33,589","0:03:33,746",6_8_dev
2970,10274,Are you serious?,Tag,1,1,1020,5,7,9,"00:04:26,849","00:04:30,852",1020_5_train
2971,2179,"Hi, remember us?",Rachel,0,0,221,0,1,2,"00:05:40,965","00:05:42,716",221_0_test
2972,9160,"All right, ten centimeters, here we go.",Dr. Franzblau,0,0,915,5,1,23,"00:16:03,754","00:16:06,464",915_5_train
2973,4776,"I tried to call you from the coffee shop, and there was no answer.",Joey,0,0,483,5,1,20,"00:16:41,375","00:16:44,419",483_5_train
2974,6995,Yes.,Monica,4,1,689,1,4,2,"0:01:40,705","0:01:40,943",689_1_train
2975,10396,"Yeah, I-I-I-I’m funny Ben, but I’m not stupid. Okay?",Rachel,4,1,1029,14,7,16,"00:04:43,074","00:04:45,752",1029_14_train
2976,933,Having a swim.,Chandler,0,0,99,1,3,21,"00:21:59,693","00:22:01,736",99_1_test
2977,2091,We said seven!,Chandler,6,2,210,1,6,21,"0:17:09,611","0:17:11,203",210_1_test
2978,2260,"Yeah, so?",Monica,0,0,223,9,5,4,"00:12:57,777","00:12:59,277",223_9_train
2979,1887,Hey!,Joey,4,1,189,3,4,23,"00:06:47,949","00:06:49,366",189_3_test
2980,409,Huh?,Joey,1,2,39,2,3,19,"0:11:07,515","0:11:08,269",39_2_train
2981,585,In a minute!!,Joey,6,2,56,6,3,22,"00:20:05,454","00:20:07,455",56_6_dev
2982,42,"Now that I've touched you, you seem emptier still.'",Phoebe,0,0,3,5,3,12,"00:10:26,667","00:10:29,586",3_5_train
2983,3100,"Oh my God, are you out of a job?",Monica,1,2,310,5,4,13,"00:02:27,021","00:02:30,315",310_5_train
2984,478,"No! Ace is low! Ace, two, three, four!",Monica,6,2,46,2,4,19,"00:12:46,432","00:12:49,184",46_2_train
2985,682,My whole family’s from Naples!,Joey,4,1,71,2,7,19,"0:20:13,546","0:20:15,885",71_2_test
2986,1954,"Um, coffee to go, please.",Isabella,0,0,195,5,3,5,"0:18:53,173","0:18:54,252",195_5_train
2987,112,Here you go. Thank you!,Rachel,0,0,11,1,5,19,"0:05:34,459","0:05:36,879",11_1_dev
2988,2684,"Fine. Fine, alright, now you'll never know.",Ross,6,2,269,1,1,6,"00:07:26,529","00:07:28,530",269_1_test
2989,4250,Hi!  Hey mom.,Ross,4,1,435,1,8,18,"00:05:10,089","00:05:13,468",435_1_train
2990,619,"No-no, stay right there.  Gettin’ closer.",Joey,0,0,58,8,4,13,"00:05:21,988","00:05:27,784",58_8_dev
2991,8296,It’s not even a song!,Monica,6,2,833,5,7,15,"00:07:55,475","00:07:57,392",833_5_train
2992,1531,"It's    okay, Emma, you stay asleep.",Joey,0,0,157,1,9,17,"00:06:01,307","00:06:04,769",157_1_test
2993,8127,"I mean, they're your friends, they're just looking out after you.",Paula,0,0,818,5,1,3,"00:07:19,605","00:07:22,107",818_5_train
2994,4677,"Oh, about five minutes. Right now they’re interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves.",Monica,0,0,477,1,3,24,"00:14:00,881","00:14:10,056",477_1_train
2995,930,Some days it's all I can think about.,Ross,0,0,86,2,1,8,"00:13:23,385","00:13:25,637",86_2_dev
2996,5149,"Carol called me to thank me for the lasagna, I asked, she told me.",Monica,0,0,523,4,1,12,"00:09:47,169","00:09:51,131",523_4_train
2997,9761,All the time!,Joey,6,2,971,2,6,23,"0:09:32,868","0:09:34,422",971_2_train
2998,5549,"Oh, between you telling him that I wanted to have a fling and me putting out on the first date—oh, he’s so gonna get the wrong idea.",Rachel,3,2,558,8,4,10,"00:11:25,643","00:11:31,940",558_8_train
2999,1616,"Oh, you are the best friends anyone has ever had.",Joey,4,1,165,5,4,7,"00:14:35,624","00:14:38,167",165_5_train
3000,9227,"Okay, we have to talk. I’m just getting out of a very serious relationship",Chandler,3,2,923,1,4,15,"00:05:48,181","00:05:55,562",923_1_train
3001,4073,"Oh, I'm sorry. I forgot you had that whole Rachel thing.",Joey,1,1,415,10,5,22,"00:06:52,995","00:06:57,624",415_10_train
3002,1735,"Aww, look at the little thing.",Rachel,1,1,176,2,1,8,"00:20:23,805","00:20:26,557",176_2_train
3003,784,"Hi.  Umm, I think there’s something that we really need to talk about.",Rachel,4,1,74,2,8,3,"00:09:14,679","00:09:20,141",74_2_dev
3004,10341,Joey!,Rachel,6,2,1025,8,6,9,"0:12:14,734","0:12:15,193",1025_8_train
3005,1168,Okay.,Joey,0,0,120,8,4,12,"0:13:26,222","0:13:26,848",120_8_train
3006,5929,"The basket is totally empty! My God, the neighbors ate all the candy!",Monica,1,1,599,0,7,9,"00:04:39,195","00:04:42,281",599_0_train
3007,257,"I know, it was amazing! I mean, we totally nailed it, it was beautiful.",Joey,4,1,25,1,4,4,"00:20:40,572","00:20:44,075",25_1_train
3008,464,Not once did we do that.,Chandler,0,0,47,7,6,2,"00:14:02,299","00:14:03,842",47_7_test
3009,1313,"Oh, yeah, I’m not, I’m not hungry.",Rachel,3,2,132,8,3,15,"0:16:30,823","0:16:32,617",132_8_train
3010,7612,Ohh.,Chandler,0,0,763,8,6,3,"00:09:53,259","00:09:54,901",763_8_train
3011,5327,I-I owe her this.,Monica,0,0,536,10,4,2,"0:08:06,277","0:08:07,795",536_10_train
3012,6360,"I’m sorry, would you move your thumb? I can’t see the seat number.",Airline Employee,0,0,635,8,8,3,"00:08:37,266","00:08:39,768",635_8_train
3013,3441,"Either, it makes no difference.",Chandler,0,0,342,12,8,20,"0:08:04,263","0:08:05,765",342_12_train
3014,10137,Big Bird's friend.,Phoebe,0,0,1009,15,1,4,"00:15:18,042","00:15:19,417",1009_15_train
3015,1729,"Hey, what do you want to drink?",Mark,0,0,174,7,3,15,"00:18:00,996","00:18:02,705",174_7_test
3016,8754,I don't have to give up the bag!,Joey,6,2,874,6,5,13,"0:21:22,842","0:21:23,670",874_6_train
3017,2114,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",Chandler,5,2,208,4,5,10,"00:15:29,595","00:15:33,056",208_4_train
3018,5133,"And I’m ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.",Joey,3,2,521,2,3,7,"00:20:08,957","00:20:18,633",521_2_train
3019,420,Okay.,Ross,0,0,36,2,3,21,"0:15:31,324","0:15:31,706",36_2_dev
3020,3325,"No, I mean it. There are so few genuinely nice guys out there.",Mona,6,2,332,7,8,1,"00:21:53,395","00:21:57,732",332_7_train
3021,710,OH….MY….GAWD!!!,Woman,1,1,72,16,8,23,"00:20:01,146","00:20:06,568",72_16_test
3022,10371,No you didn't!,Phoebe,4,1,1027,4,5,13,"00:06:16,000","00:06:17,459",1027_4_train
3023,795,Hi.,Ross,0,0,75,0,1,1,"00:19:28,917","00:19:30,251",75_0_train
3024,625,What’s up with Gene?,Joey,1,2,65,10,4,18,"00:17:53,572","00:17:55,364",65_10_test
3025,5686,Alex Trebek?,Phoebe,0,0,573,2,6,17,"0:15:43,442","0:15:44,443",573_2_train
3026,6723,That’s it! 25 percent? That means that’s it’s like 75 percent chance of no baby at all!,Phoebe,1,2,665,8,4,12,"00:06:06,699","00:06:14,748",665_8_train
3027,2100,"Well actually, I know what time Chester and Marcia said.",Phoebe,0,0,210,9,6,21,"00:17:33,343","00:17:36,721",210_9_test
3028,4614,Am I interrupting?,Mrs. Geller,0,0,471,3,8,23,"0:06:32,547","0:06:34,099",471_3_train
3029,2345,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.",Chandler,0,0,237,11,1,15,"00:08:16,496","00:08:20,832",237_11_test
3030,1217,"Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?",Joey,4,1,124,5,5,6,"00:10:40,765","00:10:44,392",124_5_train
3031,10257,Forty-five minutes? We have tickets to the,Chandler,1,2,1019,5,7,10,"00:04:28,643","00:04:31,645",1019_5_train
3032,526,"Unless, we give her all gifts she can use after she’s done being pregnant.",Monica,4,1,53,9,4,22,"00:06:40,775","00:06:47,823",53_9_test
3033,696,What?! No! It was my idea!,Phoebe,6,2,64,9,7,16,"00:02:50,628","00:02:52,629",64_9_train
3034,3124,Noo!,Rachel,6,2,312,9,3,25,"0:16:50,217","0:16:50,301",312_9_train
3035,76,"Well, that makes me feel so good.",Chandler,4,1,8,1,2,5,"00:16:59,810","00:17:02,437",8_1_test
3036,2720,Paper cut!,Chandler,3,2,273,4,6,23,"00:00:10,885","00:00:12,803",273_4_train
3037,1139,I'm Monica. I'm disgusting. I stalk guys and keep their underpants.,Monica,3,2,109,3,5,9,"00:21:02,594","00:21:11,185",109_3_dev
3038,2385,Feel better?,Phoebe,0,0,241,0,7,22,"0:20:55,254","0:20:56,047",241_0_test
3039,1811,"Uh yeah, where-where’s the guy who decides who’s pictures go up on the wall?",Joey,0,0,183,1,6,22,"00:13:40,227","00:13:44,280",183_1_test
3040,4694,"Okay, I had to put on lotion!",Chandler,0,0,477,16,3,24,"00:15:04,820","00:15:06,446",477_16_train
3041,5782,Thanks.,Ross,3,2,585,6,3,6,"00:19:59,281","00:20:01,782",585_6_train
3042,8946,You said there was a gas leak in here.,Mr. Treeger,0,0,895,4,8,3,"0:07:52,985","0:07:54,437",895_4_train
3043,709,"Okay, well then bring her in.",Rachel,0,0,72,15,8,23,"00:19:49,384","00:19:52,971",72_15_test
3044,9572,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",Joey,4,1,952,2,8,19,"00:18:30,527","00:18:36,533",952_2_train
3045,4841,"Umm, I gotta go to the store; I told him that I would buy him some more tissues.",Rachel,0,0,493,10,6,23,"00:10:18,034","00:10:21,369",493_10_train
3046,1237,"Yeah, I recognize the ankles!",Ross,0,0,126,11,6,22,"0:10:50,914","0:10:51,293",126_11_test
3047,5269,What’s-what’s this nonsense?,Ross,2,2,531,2,6,4,"0:20:07,976","0:20:10,173",531_2_train
3048,531,Ah whatever!,Joey,6,2,49,21,6,18,"0:14:03,061","0:14:04,360",49_21_train
3049,3391,"Yes! Remember? Right before we cut the cake, I went up to you and I said",Chandler,1,2,337,9,8,2,"00:03:20,909","00:03:25,037",337_9_train
3050,16,You know? Forget it!,Rachel,3,2,1,1,9,23,"00:36:44,368","00:36:46,578",1_1_train
3051,730,"Come, sit.",Phoebe,0,0,75,2,5,13,"00:15:50,491","00:15:51,950",75_2_test
3052,1025,"Relax, it’s not like we’re forking.",Phoebe,4,1,96,3,8,24,"00:04:12,907","00:04:15,493",96_3_dev
3053,3172,"Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our $1,000 daily challenge.",Voice,4,1,316,6,4,8,"00:00:27,277","00:00:34,283",316_6_train
3054,8607,"Oh, I thought there was a mirror there. Okay, bye-bye.",Ursula,0,0,859,1,8,6,"00:02:05,750","00:02:08,502",859_1_train
3055,10363,"I'm sorry, I think that you just misunderstood her.",Monica,3,2,1026,12,5,14,"00:07:08,719","00:07:10,979",1026_12_train
3056,9701,"Well, there's this one thing… Okay,  here goes.",Ross,0,0,964,3,5,5,"0:06:40,109","0:06:41,851",964_3_train
3057,1010,Gimme the bottle.  Gimme the towel.,Ross,6,2,94,11,2,2,"00:14:03,217","00:14:04,634",94_11_dev
3058,6689,Bijan for men?,Joey,0,0,662,1,2,2,"00:06:50,118","00:06:53,620",662_1_train
3059,1840,"Listen, I forgot your address, can you give me a call?",Jane,0,0,184,1,9,20,"0:05:49,629","0:05:52,341",184_1_train
3060,2243,I’m gonna give you my weeks notice.,Rachel,3,2,228,9,3,10,"0:11:41,534","0:11:42,796",228_9_test
3061,1277,"Wait-wait-wait, do you, do you think, maybe we shouldn’t invite her?",Ross,2,2,130,11,4,21,"00:03:02,140","00:03:04,808",130_11_test
3062,8661,I’m Monica’s maid of honor. Okay? Don’t try to blue pin me!,Rachel,6,2,864,4,7,20,"00:05:49,849","00:06:00,192",864_4_train
3063,922,How do you know about that story?!,Rachel,1,2,85,11,8,4,"0:18:57,803","0:19:02,115",85_11_dev
3064,9355,Thank you.,Monica,0,0,935,0,5,23,"0:16:13,347","0:16:15,016",935_0_train
3065,6698,We are the hottest! Huh?,Monica,4,1,663,3,5,17,"00:14:19,275","00:14:21,526",663_3_train
3066,6826,Are you sure?,Rachel,4,1,672,14,4,1,"0:08:49,278","0:08:51,072",672_14_train
3067,7756,OK... my weirdest place would have to be... the women's room on the second floor of the New York CIty public library.,Joey,0,0,775,4,1,7,"00:05:46,846","00:05:55,437",775_4_train
3068,5735,And that’s how it’s done.,Joey,0,0,577,4,3,7,"00:13:11,332","00:13:12,791",577_4_train
3069,1703,What?!,Joey,1,2,173,1,6,1,"0:10:40,306","0:10:41,558",173_1_train
3070,6688,Bijan for men?,Joey,0,0,662,0,2,2,"00:04:25,306","00:04:31,228",662_0_train
3071,493,"It's a known fact that women love babies, all right?",Joey,0,0,47,2,2,6,"00:06:16,167","00:06:19,252",47_2_train
3072,6188,"Wow! Sorry. So uh, how are the new people?",Ross,1,1,621,7,8,23,"00:09:08,619","00:09:13,040",621_7_train
3073,2336,"Look, I cannot do this right now, okay, I’ve got a deadline, would you just go home, I’ll talk to you later.",Rachel,0,0,231,11,3,15,"00:10:45,811","00:10:52,233",231_11_train
3074,1596,You just told me that he hates marriage!,Monica,1,2,163,7,6,25,"00:07:09,429","00:07:11,555",163_7_train
3075,1978,"Oh-ho, yeah. Yeah, the hand guy.",Joey's Hand Twin,0,0,197,5,5,24,"00:08:42,438","00:08:44,731",197_5_train
3076,124,"Bye, Pheebs!",Joey,4,1,11,7,4,23,"00:03:34,631","00:03:36,340",11_7_train
3077,8600,So as long as it’s hot onstage you got nothing to worry about.,Joey,0,0,858,8,4,13,"0:04:42,031","0:04:45,769",858_8_train
3078,7434,"Y’know Joey, I could teach you to sail if you want.",Rachel,4,1,741,0,7,3,"0:03:27,081","0:03:29,292",741_0_train
3079,1969,"Okay, that's, that's enough.",Ross,0,0,196,0,3,4,"00:21:54,646","00:21:56,397",196_0_train
3080,8133,"Hi sweetie. So, what was with all the whispering?",Chandler,0,0,819,3,7,4,"00:05:54,270","00:05:58,357",819_3_train
3081,4609,"Julie’s cervix is dilated a seven centimeters, that’s about four fingers. The doctor let me feel it myself.",Marc,4,1,469,1,8,23,"00:06:14,445","00:06:24,205",469_1_train
3082,547,The,Monica,0,0,51,3,6,17,"00:15:17,166","00:15:19,417",51_3_dev
3083,174,"Well, I went over to Kyle’s last night to pick up a few things and we got to reminiscing",Whitney,0,0,16,0,7,5,"00:19:36,842","00:19:44,056",16_0_dev
3084,1090,"Whoa! Whoa! Whoa, Joey!",Ross,1,1,114,2,6,3,"00:20:28,852","00:20:32,021",114_2_test
3085,6611,"I know! I almost called off my wedding. Oh, who’s your band?!",Megan,4,1,657,12,7,17,"00:04:42,448","00:04:49,204",657_12_train
3086,7314,"Ok, all right, so I'll take her to the MET.",Joey,0,0,730,4,9,21,"00:11:38,155","00:11:41,032",730_4_train
3087,3408,"This-this, no, oh no, no-no-no, this is not—that’s-that’s not what it is.",Rachel,4,1,338,4,4,18,"00:15:53,994","00:15:58,873",338_4_train
3088,226,The woman I love is having a baby today. I've been waiting for this just as much as you have.,Susan,6,2,19,5,1,23,"00:14:32,329","00:14:35,665",19_5_dev
3089,10099,"Nimitz, and sold over 2,000 boxes.",Ross,6,2,1007,3,3,10,"00:18:37,366","00:18:42,245",1007_3_train
3090,7499,Thank you!,Monica,4,1,749,6,5,24,"0:10:32,506","0:10:32,826",749_6_train
3091,9535,"Ok, say no more.",Phoebe,0,0,948,15,9,19,"00:07:13,600","00:07:14,893",948_15_train
3092,5514,"Oh, he brought her back to his apartment.",Rachel,0,0,554,6,6,13,"00:20:15,047","00:20:17,840",554_6_train
3093,4289,"Oh, this will be so much fun!",Phoebe,4,1,439,3,3,5,"0:13:21,342","0:13:22,764",439_3_train
3094,114,Look!,Phoebe,6,2,10,3,5,10,"00:12:02,888","00:12:04,597",10_3_train
3095,6582,It actually is in the handbook.,Ross,0,0,655,1,6,18,"0:20:09,374","0:20:11,854",655_1_train
3096,1980,You're there for her.,Chandler,0,0,198,11,1,12,"0:17:40,190","0:17:41,400",198_11_test
3097,124,Why do you do it?,Monica,0,0,12,13,6,3,"0:13:42,988","0:13:43,572",12_13_test
3098,2921,Why are you yelling?,Paul,4,1,294,0,6,22,"0:12:39,216","0:12:40,259",294_0_train
3099,971,Okay. Let’s bring it in.,Monica,0,0,97,0,3,9,"00:04:23,888","00:04:25,514",97_0_train
3100,465,Hi.,Monica,0,0,47,8,6,2,"0:14:06,053","0:14:06,554",47_8_test
3101,181,"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves.",Monica,6,2,17,9,3,7,"00:02:51,588","00:02:53,922",17_9_test
3102,9536,"I'm so bored! Stupid rain, we... we can't do anything.",Joey,3,2,949,0,9,23,"00:17:58,118","00:18:04,290",949_0_train
3103,895,I’m not crazy about babies. I’m crazy about us.,Chandler,4,1,83,2,8,23,"00:10:36,791","00:10:41,128",83_2_dev
3104,1141,I invented the game of Cups as a way to give Joey money.,Chandler,0,0,118,0,6,6,"00:21:09,017","00:21:12,311",118_0_train
3105,3984,"Yeah, I-I'm taking pledges here, eh?",PBS Volunteer,0,0,407,8,5,4,"0:14:21,194","0:14:22,509",407_8_train
3106,2550,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?",Joey,0,0,257,2,2,6,"00:11:36,737","00:11:41,533",257_2_test
3107,2000,Oh-oh Professor Geller.,Rachel,0,0,199,10,6,19,"00:21:24,700","00:21:28,244",199_10_train
3108,9593,Bob's a mom!,Phoebe,1,1,953,16,9,12,"0:08:56,078","0:08:56,224",953_16_train
3109,636,That sounds great!,Phoebe,1,1,58,2,4,13,"0:02:39,243","0:02:41,941",58_2_train
3110,4371,"I got to go, so ah, I’ll see you guys later.",Pete,0,0,446,8,3,19,"00:10:15,197","00:10:18,533",446_8_train
3111,2506,I didn’t think you were gay. I do now.,Drew,4,1,253,0,4,10,"00:05:29,370","00:05:33,040",253_0_test
3112,4163,Then she’ll have to come back here and live all alone.,Rachel,3,2,425,2,7,23,"00:20:52,834","00:20:56,212",425_2_train
3113,7067,"Excuse me, sir! This lady played my quarter, this is my money.",The Lurker,6,2,699,3,5,24,"00:17:10,487","00:17:14,782",699_3_train
3114,4818,Remember when we went to Central Park and rented boats?.. That was fun.,Rachel,4,1,489,0,1,3,"00:21:39,172","00:21:46,178",489_0_train
3115,7135,It's so good I don't know what I've done to deserve it!,Chandler,4,1,706,8,5,13,"00:00:37,203","00:00:39,413",706_8_train
3116,2286,"Hey! Oh right, tonight was your party.",Rachel,1,1,226,0,5,7,"00:18:30,192","00:18:33,194",226_0_train
3117,2559,Joe...Joe...Joe...Stalin?,Chandler,0,0,258,6,1,21,"00:03:25,538","00:03:28,874",258_6_test
3118,6002,"Good, good, I'm a lawyer now.",Steve,0,0,606,2,2,5,"00:18:29,900","00:18:31,567",606_2_train
3119,5986,"Listen, can you promise me that you won’t tell her though?",Pete,2,2,604,10,3,21,"00:07:50,553","00:07:53,054",604_10_train
3120,3958,All right?,Joey,0,0,404,13,6,12,"0:03:09,564","0:03:10,065",404_13_train
3121,5164,"All right, you know Paolo?",Phoebe,0,0,523,19,1,12,"0:10:32,184","0:10:33,178",523_19_train
3122,119,That is so silly.,Ross,4,1,12,8,6,3,"00:13:24,553","00:13:26,846",12_8_test
3123,2523,"What, so I can't lokk nice? There might be doctors there.",Rachel,0,0,254,4,1,22,"00:21:53,353","00:21:56,564",254_4_test
3124,9780,"I'm sorry, but that's my happy place.",Monica,3,2,973,6,3,1,"00:12:56,692","00:12:59,194",973_6_train
3125,2821,And! Y’know what Jake says? That women’s underwear is actually more comfortable. And he loves the way the silk feels against his skin.,Phoebe,4,1,282,2,1,22,"00:08:43,856","00:08:51,279",282_2_train
3126,8780,"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were coming.",David,1,1,877,1,7,11,"00:14:43,465","00:14:47,594",877_1_train
3127,8772,Our last ocean view room was unacceptable to you.,Hotel Clerk,4,1,875,7,5,5,"00:07:55,808","00:08:00,979",875_7_train
3128,1962,"Ross, it took you ten years to finally admit you liked me.",Rachel,0,0,195,13,3,5,"00:19:17,447","00:19:21,242",195_13_train
3129,490,What’s going on?,Joey,0,0,45,10,3,17,"0:09:30,152","0:09:30,820",45_10_dev
3130,5572,What?,Joey,1,2,561,4,1,5,"0:18:06,968","0:18:07,599",561_4_train
3131,671,"Look, the truth is, I haven't felt this    way about anyone since Rachel, ok?",Joey,3,2,70,15,9,12,"00:16:45,462","00:16:51,000",70_15_test
3132,5847,"Okay, I didn't know you would say that.",Ross,1,2,592,2,5,12,"00:11:17,593","00:11:19,427",592_2_train
3133,2233,I also said number one.,Rachel,0,0,227,3,3,8,"00:12:26,120","00:12:27,412",227_3_test
3134,9218,Hi.,Rachel,0,0,922,1,4,23,"0:12:15,071","0:12:15,863",922_1_train
3135,1641,Look at you. All jealous.,Monica,6,2,167,6,3,14,"00:00:36,369","00:00:38,412",167_6_train
3136,7811,"No, you make them funny. You're the funny one!",Katie,4,1,789,2,5,15,"00:08:56,994","00:09:00,080",789_2_train
3137,3607,"That’s why I take such good care of my teeth now, y'know, it’s not about oral hygiene, I floss to save lives!",Phoebe,0,0,358,15,3,8,"00:01:00,852","00:01:09,151",358_15_train
3138,1087,"Baking it didn't help, huh?",Ross,0,0,113,16,5,21,"00:12:28,914","00:12:30,498",113_16_test
3139,1855,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,Joey,6,2,184,16,9,20,"00:06:36,259","00:06:41,472",184_16_train
